,Date,Type,Confirmation Code,Start Date,Nights,Listing,Details,Reference,Currency,Amount,Paid Out,Host Fee,Cleaning Fee,Linens fee,Community fee,guest_name_sha256
794,12/14/2018,Reservation,HM2NMKTKDJ,12/13/2018,1.0,Red Victorian - Bunk #1 in shared Poster Room,,,USD,59.82,,1.85,15.0,15.0,6.67,ba6dc27489b96a42846c7ad5d94890e700b93579b11751a1da3cc0bb16a59099
795,12/13/2018,Payout,,,,,Transfer to *****4871,,USD,,211.15,,,,,
796,12/13/2018,Reservation,HMWHAQA32B,12/12/2018,1.0,"Red Victorian - Private room w bath, Sunshine",,,USD,23.28,,0.72,4.0,3.0,8.0,0017fdbff01cbb57a024ba5f012fcc35db0e789ad8aef85b692fdf51c01e77a5
797,12/13/2018,Reservation,HM3MX5M4WA,12/12/2018,2.0,"Red Victorian - Private room w/sink, Tea Garden",,,USD,32.01,,0.99,4.0,3.0,8.0,6b7faed4169603795f82b7fe2c48bdd22d622f3aff565f59b7760f5f3148a7c4
798,12/13/2018,Reservation,HMCSKFSJQC,12/12/2018,7.0,"Red Victorian - Private room w/sink, Golden Gate",,,USD,92.8,,,,,,bf0614b20f1ac65a4edbf0e857d492524ba95bf6c2b0f0351f69a9e2a604f801
799,12/11/2018,Reservation,HMWXKKE52K,12/10/2018,2.0,"Red Victorian - Private room, Earth Charter",,,USD,13.85,,0.43,2.1,1.05,2.1,b35359ef7a0c819414fa4bc323a7fbcfa3a602aa9c7449337004a94b730ed072
800,12/11/2018,Reservation,HMY5RMMS2N,12/10/2018,2.0,"Red Victorian - Private room w bath, Sunshine",,,USD,39.19,,1.21,4.0,3.0,8.0,0017fdbff01cbb57a024ba5f012fcc35db0e789ad8aef85b692fdf51c01e77a5
801,12/09/2018,Reservation,HMJFR3XN93,12/08/2018,6.0,"Red Victorian - Private room, Playground",,,USD,10.02,,0.31,0.46,0.34,1.07,b7c8c296dc67f37c91664a5f4b3426ff678211d763eb069607f11c55ba751c61
802,12/13/2018,Payout,,,,,Transfer to *****6485,,USD,,1633.5,,,,,
803,12/13/2018,Reservation,HMTE2XZ9EA,12/12/2018,7.0,Red Victorian - Bunk #2 in shared Poster Room,,,USD,222.85,,6.89,15.0,15.0,20.0,44b814f594d76d8e604c2cc610261ac5dac2b78697899d4a0901c06acb12d760
804,12/13/2018,Reservation,HMFYMFQDKH,12/12/2018,5.0,"Red Victorian - Private room, Skylight",,,USD,340.09,,10.52,27.9,,41.85,db45daf12301f901e50b66937fea0fbff65865fe608d32634b0b7b569030e5f0
805,12/13/2018,Reservation,HMRF2K2ADM,12/12/2018,3.0,"Red Victorian - Private room for 3, Friends Room",,,USD,271.6,,8.4,20.0,15.0,40.0,940bede8014455315752944f31cbf6634a98d4e149eb36b64e252b8d64f474ba
806,12/13/2018,Reservation,HMWHAQA32B,12/12/2018,1.0,"Red Victorian - Private room w bath, Sunshine",,,USD,93.12,,2.88,16.0,12.0,32.0,0017fdbff01cbb57a024ba5f012fcc35db0e789ad8aef85b692fdf51c01e77a5
807,12/13/2018,Reservation,HM3MX5M4WA,12/12/2018,2.0,"Red Victorian - Private room w/sink, Tea Garden",,,USD,128.04,,3.96,16.0,12.0,32.0,6b7faed4169603795f82b7fe2c48bdd22d622f3aff565f59b7760f5f3148a7c4
808,12/13/2018,Reservation,HMCSKFSJQC,12/12/2018,7.0,"Red Victorian - Private room w/sink, Golden Gate",,,USD,371.19,,,,,,bf0614b20f1ac65a4edbf0e857d492524ba95bf6c2b0f0351f69a9e2a604f801
809,12/13/2018,Reservation,HMHZCW5S2E,12/12/2018,6.0,Red Victorian - Bunk #3 in shared Poster Room,,,USD,206.61,,6.39,15.0,15.0,20.0,d919144c0c7bda41dd618c9c65a51709b577b2e2d89a335df0785a79daf20767
810,12/12/2018,Payout,,,,,Transfer to *****6485,,USD,,700.34,,,,,
811,12/12/2018,Reservation,HME3PJK35Z,12/11/2018,10.0,Red Victorian - Fire Bunk in shared Peacock Room,,,USD,257.05,,7.95,0.0,,,54a0390f1a6b27fee802ace70692b1e7c72e27ad8c865476d848c5fba4f835e5
812,12/12/2018,Reservation,HM25DXNZ4E,12/11/2018,6.0,Red Victorian - Air Bunk in shared Peacock Room,,,USD,194.0,,6.0,15.0,15.0,20.0,36d8773571b27094ea76e084b1d0e2607cdfa1c54e06d09cbdbb5e51a987123c
813,12/12/2018,Reservation,HMSK3WWDKQ,12/11/2018,5.0,"Red Victorian - Twin Bunk 2, shared room Hula Hoop",,,USD,191.09,,5.91,15.0,15.0,20.0,0221b4a3ac4898e3f6df67a9138822d47f886a56518c743a3e994e3811377d64
814,12/12/2018,Reservation,HMHFSFXTX3,12/11/2018,1.0,"Red Victorian - Twin Bunk, shared room Hula Hoop",,,USD,58.2,,1.8,0.0,,,e8ad76acc32e1b7df0f10ab2cd75fb4663d517daf34d790133f6de41eb750c76
815,12/11/2018,Payout,,,,,Transfer to *****7750,,USD,,148.32,,,,,
816,12/11/2018,Reservation,HMFDKZ5XSN,12/10/2018,4.0,"Red Victorian - Private ensuite, Rose Garden",,,USD,72.75,,2.25,4.0,3.0,8.0,cf646a003d76d1dde6870dcb049625a94072a8cea45d30459ce4b24d50670a2c
817,12/11/2018,Reservation,HMRSD9TFSJ,12/10/2018,5.0,"Red Victorian - Private suite w bath, Flower Child",,,USD,29.2,,0.9,2.1,1.05,2.1,52f7318d345a04a904ade5ec97d58995d5d6a715aa07bce1bf57b98e5a79bda3
818,12/09/2018,Reservation,HMRBYE4DFR,12/08/2018,2.0,"Red Victorian - Private suite w bath, Flower Child",,,USD,13.72,,0.42,2.1,1.05,2.1,50a1979390e4235b782f3a54e1708c24f2f06e02b8d81b03b01e1b0b44182a76
819,12/04/2018,Reservation,HMWPHNRFRJ,12/03/2018,7.0,"Red Victorian - Private room, Skylight",,,USD,32.65,,1.01,2.1,,3.15,833a428ccc3f54e01f89b4a5d8c57e90cc2535cdd4df35706a1908adec2fd02b
820,12/11/2018,Payout,,,,,Transfer to *****6485,,USD,,1205.28,,,,,
821,12/11/2018,Reservation,HMWXKKE52K,12/10/2018,2.0,"Red Victorian - Private room, Earth Charter",,,USD,184.03,,5.69,27.9,13.95,27.9,b35359ef7a0c819414fa4bc323a7fbcfa3a602aa9c7449337004a94b730ed072
822,12/11/2018,Reservation,HMY5RMMS2N,12/10/2018,2.0,"Red Victorian - Private room w bath, Sunshine",,,USD,156.75,,4.85,16.0,12.0,32.0,0017fdbff01cbb57a024ba5f012fcc35db0e789ad8aef85b692fdf51c01e77a5
823,12/11/2018,Reservation,HMQDW2CWT8,12/10/2018,4.0,Red Victorian - Bunk #4 in shared Poster Room,,,USD,145.5,,4.5,15.0,15.0,20.0,58b3c6bd2cf3afe18d6f7d8d12bf9621db6ecd1909ccba43bb72eda7018d3eb5
824,12/11/2018,Reservation,HMFDKZ5XSN,12/10/2018,4.0,"Red Victorian - Private ensuite, Rose Garden",,,USD,291.0,,9.0,16.0,12.0,32.0,cf646a003d76d1dde6870dcb049625a94072a8cea45d30459ce4b24d50670a2c
825,12/11/2018,Reservation,HMRSD9TFSJ,12/10/2018,5.0,"Red Victorian - Private suite w bath, Flower Child",,,USD,387.9,,12.0,27.9,13.95,27.9,52f7318d345a04a904ade5ec97d58995d5d6a715aa07bce1bf57b98e5a79bda3
826,12/09/2018,Reservation,HMJFR3XN93,12/08/2018,6.0,"Red Victorian - Private room, Playground",,,USD,40.1,,1.24,1.84,1.38,4.29,b7c8c296dc67f37c91664a5f4b3426ff678211d763eb069607f11c55ba751c61
827,12/10/2018,Payout,,,,,Transfer to *****4871,,USD,,267.13,,,,,
828,12/10/2018,Reservation,HM35EDHC8J,12/09/2018,2.0,"Red Victorian - Private room, Peace Room",,,USD,38.22,,1.18,6.0,4.0,3.0,f59383a24f483a8296305f0fd9ac69ab27949a81d4013c915873563946947706
829,12/10/2018,Reservation,HMB3PFA832,12/09/2018,5.0,"Red Victorian - Private suite w/bath, Redwood",,,USD,86.52,,2.68,4.0,3.0,8.0,4238cfd9ece134dcd03a8880baeb46538b3bad9ce2392c1a0c3d72e60b42caff
830,12/09/2018,Reservation,HMJFR3XN93,12/08/2018,6.0,"Red Victorian - Private room, Playground",,,USD,77.21,,2.39,3.54,2.66,8.26,b7c8c296dc67f37c91664a5f4b3426ff678211d763eb069607f11c55ba751c61
831,12/09/2018,Reservation,HM8HSHTPX2,12/08/2018,4.0,"Red Victorian - Private suite w/bath, Gigi's",,,USD,65.18,,2.02,4.0,3.0,8.0,45a1bacdc284e706e52134d929b2f1d452d0b093cad9e8cea5f32310bb4c819f
832,12/10/2018,Payout,,,,,Transfer to *****6485,,USD,,498.97,,,,,
833,12/10/2018,Reservation,HM35EDHC8J,12/09/2018,2.0,"Red Victorian - Private room, Peace Room",,,USD,152.87,,4.73,24.0,16.0,12.0,f59383a24f483a8296305f0fd9ac69ab27949a81d4013c915873563946947706
834,12/10/2018,Reservation,HMB3PFA832,12/09/2018,5.0,"Red Victorian - Private suite w/bath, Redwood",,,USD,346.1,,10.7,16.0,12.0,32.0,4238cfd9ece134dcd03a8880baeb46538b3bad9ce2392c1a0c3d72e60b42caff
835,12/09/2018,Payout,,,,,Transfer to *****6485,,USD,,1418.2,,,,,
836,12/09/2018,Reservation,HMJFR3XN93,12/08/2018,6.0,"Red Victorian - Private room, Playground",,,USD,308.85,,9.55,14.16,10.62,33.05,b7c8c296dc67f37c91664a5f4b3426ff678211d763eb069607f11c55ba751c61
837,12/09/2018,Reservation,HM8HSHTPX2,12/08/2018,4.0,"Red Victorian - Private suite w/bath, Gigi's",,,USD,260.74,,8.06,16.0,12.0,32.0,45a1bacdc284e706e52134d929b2f1d452d0b093cad9e8cea5f32310bb4c819f
838,12/09/2018,Reservation,HMRBYE4DFR,12/08/2018,2.0,"Red Victorian - Private suite w bath, Flower Child",,,USD,182.22,,5.64,27.9,13.95,27.9,50a1979390e4235b782f3a54e1708c24f2f06e02b8d81b03b01e1b0b44182a76
839,12/09/2018,Reservation,HMSEKZMETM,12/08/2018,3.0,Red Victorian - Twin Bunks in shared Friends Room,,,USD,192.06,,5.94,15.0,15.0,20.0,5430f57e9e4e601bbb9940e665a14288eb4b465723140ab1021e0d358d498ca9
840,12/09/2018,Reservation,HMXSMNRK8J,12/08/2018,5.0,Red Victorian - Private room -  Rainbow Room,,,USD,339.5,,10.5,20.0,15.0,40.0,314f1d406e03788ff73198587293b6a4776ceb8edcbdfd6516f7e73ed2ffb2c2
841,12/09/2018,Reservation,HMZB8YCYEW,12/08/2018,3.0,Red Victorian - Bed  in shared Friends Room,,,USD,134.83,,4.17,15.0,15.0,20.0,0b23562fa73f2139d54ee065ddf214fd5f87846d580ad3eebefb0a3f79be3e8b
842,12/08/2018,Payout,,,,,Transfer to *****4871,,USD,,331.74,,,,,
843,12/08/2018,Reservation,HM3AB3QCKM,12/07/2018,2.0,"Red Victorian - Private room w bath, Sunshine",,,USD,40.35,,1.25,4.0,3.0,8.0,c66ff22294a8bdd07f8ed3e27c027c2acee0b0cbcf70e30d4711aa9c8a94947e
844,12/08/2018,Reservation,HMY234CQMF,12/07/2018,2.0,"Red Victorian - Private room, Peace Room",,,USD,37.25,,1.15,6.0,4.0,3.0,f4ed8d3528ec60f08443aa0b7a6c1be163019b02cf3d278c6287eaa3cf662f3e
845,12/08/2018,Reservation,HMFYXK29Z5,12/07/2018,5.0,"Red Victorian - Private room w/sink, Golden Gate",,,USD,66.15,,2.05,4.0,3.0,8.0,1f07bf579c9dad21276fe2521d589e874bd08e10084ab32eca6470d6620583b8
846,12/07/2018,Reservation,HMB5PWN8RK,12/06/2018,5.0,"Red Victorian - Private room w/sink, Tea Garden",,,USD,85.36,,2.64,4.0,3.0,8.0,23ea4673133f1701c8fbb36c01dbfc3ae26e2b6e649eaf18746339691dd90c28
847,12/07/2018,Reservation,HMDHJ2RHJW,12/06/2018,4.0,"Red Victorian - Private ensuite, Rose Garden",,,USD,57.23,,1.77,4.0,3.0,8.0,52e4a3c309df9c193d0dc67223debde24bc6211897590e82d00a77744bbb7919
848,12/06/2018,Reservation,HMXCNT4Q4F,12/05/2018,3.0,"Red Victorian - Private suite w/bath, Gigi's",,,USD,45.4,,1.4,4.0,3.0,8.0,e3a18af2df750ff4bc6afaf071fc16bbe01a3cf9de71d28e4c3c44c34c239bf3
849,12/08/2018,Payout,,,,,Transfer to *****6485,,USD,,949.07,,,,,
850,12/08/2018,Reservation,HM3AB3QCKM,12/07/2018,2.0,"Red Victorian - Private room w bath, Sunshine",,,USD,161.41,,4.99,16.0,12.0,32.0,c66ff22294a8bdd07f8ed3e27c027c2acee0b0cbcf70e30d4711aa9c8a94947e
851,12/08/2018,Reservation,HMY234CQMF,12/07/2018,2.0,"Red Victorian - Private room, Peace Room",,,USD,148.99,,4.61,24.0,16.0,12.0,f4ed8d3528ec60f08443aa0b7a6c1be163019b02cf3d278c6287eaa3cf662f3e
852,12/08/2018,Reservation,HMFYXK29Z5,12/07/2018,5.0,"Red Victorian - Private room w/sink, Golden Gate",,,USD,264.62,,8.18,16.0,12.0,32.0,1f07bf579c9dad21276fe2521d589e874bd08e10084ab32eca6470d6620583b8
853,12/08/2018,Reservation,HME4NANN8D,12/07/2018,7.0,Red Victorian - Earth Bunk in shared Peacock Room,,,USD,201.16,,6.22,15.0,15.0,20.0,ffd7dae0c831e32d82b939c632f3c62ad1dc12ac919b136de29150cef7a730f4
854,12/08/2018,Reservation,HM9S5KKPP2,12/07/2018,7.0,Red Victorian - Bunk #1 in shared Poster Room,,,USD,172.89,,4.58,0.0,,17.12,3ca5be96ad4a162fa6385934a43bdbc910b2b89e1971c4975a78707979e58e30
855,12/07/2018,Payout,,,,,Transfer to *****6485,,USD,,1347.33,,,,,
856,12/07/2018,Reservation,HMB5PWN8RK,12/06/2018,5.0,"Red Victorian - Private room w/sink, Tea Garden",,,USD,341.44,,10.56,16.0,12.0,32.0,23ea4673133f1701c8fbb36c01dbfc3ae26e2b6e649eaf18746339691dd90c28
857,12/07/2018,Reservation,HM5RPRHCK9,12/06/2018,5.0,Red Victorian - Air Bunk in shared Peacock Room,,,USD,192.06,,5.94,15.0,15.0,20.0,ecb1f60ba33fd84a3c4ebfc00b6431bf76033f8bb72534c5fc553bb9a9cbe333
858,12/07/2018,Reservation,HMAD4PQBDJ,12/06/2018,5.0,Red Victorian - Fire Bunk in shared Peacock Room,,,USD,169.75,,5.25,15.0,15.0,20.0,e8ad76acc32e1b7df0f10ab2cd75fb4663d517daf34d790133f6de41eb750c76
859,12/07/2018,Reservation,HMDHJ2RHJW,12/06/2018,4.0,"Red Victorian - Private ensuite, Rose Garden",,,USD,228.92,,7.08,16.0,12.0,32.0,52e4a3c309df9c193d0dc67223debde24bc6211897590e82d00a77744bbb7919
860,12/07/2018,Reservation,HMAA8A8FKY,12/06/2018,4.0,"Red Victorian - Private room w loftbed, Butterfly",,,USD,293.91,,9.09,35.0,20.0,20.0,a7289a557517d029fdd8ce257689b167d728d9fcf1672fa12916fd120934b375
861,12/07/2018,Reservation,HMH2KT5R9Q,12/06/2018,3.0,Red Victorian - Bunk #2 in shared Poster Room,,,USD,121.25,,3.75,15.0,15.0,20.0,b9c72707bd8dfb024ef5fb50d41b261318cc95c3e00e9fd119c874f0e4f95c7a
862,12/06/2018,Payout,,,,,Transfer to *****6485,,USD,,357.15,,,,,
863,12/06/2018,Reservation,HMDDKN3E5X,12/05/2018,4.0,Red Victorian - Bunk #4 in shared Poster Room,,,USD,175.57,,5.43,15.0,15.0,20.0,cbbe18b7af4c882d7be043bcc5e9f220e1db10468a933a764d91baa5b78766eb
864,12/06/2018,Reservation,HMXCNT4Q4F,12/05/2018,3.0,"Red Victorian - Private suite w/bath, Gigi's",,,USD,181.58,,5.62,16.0,12.0,32.0,e3a18af2df750ff4bc6afaf071fc16bbe01a3cf9de71d28e4c3c44c34c239bf3
865,12/05/2018,Payout,,,,,Transfer to *****4871,,USD,,354.43,,,,,
866,12/05/2018,Reservation,HMRWHZZFP3,12/04/2018,3.0,"Red Victorian - Private room, Playground",,,USD,51.6,,1.6,4.0,3.0,8.0,add40e6553e4b2dc09c32a5117ebbe4383212cce34737f818a61d1f63e035817
867,12/05/2018,Reservation,HMX3QC4X9J,12/04/2018,5.0,"Red Victorian - Private suite w/bath, Redwood",,,USD,79.73,,2.47,4.0,3.0,8.0,042e2369a0d43ef814f1412569557b0a8a6e344b922469c3720458153750c99d
868,12/05/2018,Reservation,HMSKRA3MPF,12/04/2018,2.0,"Red Victorian - Private room w/sink, Tea Garden",,,USD,32.4,,1.0,4.0,3.0,8.0,6b7faed4169603795f82b7fe2c48bdd22d622f3aff565f59b7760f5f3148a7c4
869,12/04/2018,Reservation,HMKC9XEDB2,12/03/2018,4.0,"Red Victorian - Private room w/sink, Golden Gate",,,USD,66.93,,2.07,4.0,3.0,8.0,76bfb6df2c1c3d582431e78f03174fadd14284bced092e48aff2d544750e91e3
870,12/04/2018,Reservation,HMXFRK58QD,12/03/2018,4.0,"Red Victorian - Private room w bath, Sunshine",,,USD,67.32,,2.08,4.0,3.0,8.0,02f669ca404ff78372aa3f2a88397861bf6f931caef4643917f16cf870f7deef
871,12/02/2018,Reservation,HMX3YNN989,12/01/2018,3.0,"Red Victorian - Private suite w/bath, Redwood",,,USD,56.45,,1.75,4.0,3.0,8.0,c1060fa45816fc8ccc6739414a7cb3ac06f5fb8c4652e0b009395b2d4136b63d
872,12/05/2018,Payout,,,,,Transfer to *****6485,,USD,,654.95,,,,,
873,12/05/2018,Reservation,HMRWHZZFP3,12/04/2018,3.0,"Red Victorian - Private room, Playground",,,USD,206.42,,6.38,16.0,12.0,32.0,add40e6553e4b2dc09c32a5117ebbe4383212cce34737f818a61d1f63e035817
874,12/05/2018,Reservation,HMX3QC4X9J,12/04/2018,5.0,"Red Victorian - Private suite w/bath, Redwood",,,USD,318.94,,9.86,16.0,12.0,32.0,042e2369a0d43ef814f1412569557b0a8a6e344b922469c3720458153750c99d
875,12/05/2018,Reservation,HMSKRA3MPF,12/04/2018,2.0,"Red Victorian - Private room w/sink, Tea Garden",,,USD,129.59,,4.01,16.0,12.0,32.0,6b7faed4169603795f82b7fe2c48bdd22d622f3aff565f59b7760f5f3148a7c4
876,12/04/2018,Payout,,,,,Transfer to *****6485,,USD,,1358.85,,,,,
877,12/04/2018,Reservation,HMKC9XEDB2,12/03/2018,4.0,"Red Victorian - Private room w/sink, Golden Gate",,,USD,267.72,,8.28,16.0,12.0,32.0,76bfb6df2c1c3d582431e78f03174fadd14284bced092e48aff2d544750e91e3
878,12/04/2018,Reservation,HMXFRK58QD,12/03/2018,4.0,"Red Victorian - Private room w bath, Sunshine",,,USD,269.27,,8.33,16.0,12.0,32.0,02f669ca404ff78372aa3f2a88397861bf6f931caef4643917f16cf870f7deef
879,12/04/2018,Reservation,HMWPHNRFRJ,12/03/2018,7.0,"Red Victorian - Private room, Skylight",,,USD,433.84,,13.42,27.9,,41.85,833a428ccc3f54e01f89b4a5d8c57e90cc2535cdd4df35706a1908adec2fd02b
880,12/04/2018,Reservation,HMJMRWAMMA,12/03/2018,14.0,Red Victorian - Water Bunk in shared Peacock Room,,,USD,388.02,,12.0,15.0,15.0,20.0,623ad7d48b8aef6c14af23bbbc26ff147bad9bf88548dc7f14e2939848337c69
881,12/02/2018,Payout,,,,,Transfer to *****6485,,USD,,1587.7,,,,,
882,12/02/2018,Reservation,HMHEE5HBT9,12/01/2018,2.0,Red Victorian - Bunk #4 in shared Poster Room,,,USD,102.82,,3.18,15.0,15.0,20.0,2790ea63e10f6c15b5cfe50b5ad153332c9ad721443e39d8d74fb716ced00513
883,12/02/2018,Reservation,HMRTTFEZRB,12/01/2018,5.0,"Red Victorian - Private room for 3, Friends Room",,,USD,452.02,,13.98,20.0,15.0,40.0,2f4ebbfcfae75c8822b4133e40e21b61a88a32c12c731bd1b1d6d6b0080940e9
884,12/02/2018,Reservation,HMX3YNN989,12/01/2018,3.0,"Red Victorian - Private suite w/bath, Redwood",,,USD,225.82,,6.98,16.0,12.0,32.0,c1060fa45816fc8ccc6739414a7cb3ac06f5fb8c4652e0b009395b2d4136b63d
885,12/02/2018,Reservation,HMRDFHEP8X,12/01/2018,6.0,Red Victorian - Private room -  Rainbow Room,,,USD,388.97,,12.03,20.0,15.0,40.0,d12fb860e2c377db3f4575dacb2539eda23c691faa9fb96a74ab4231a736087f
886,12/02/2018,Reservation,HMQXKYYXMZ,12/01/2018,4.0,Red Victorian - Two beds in shared Hula Hoop Room,,,USD,295.85,,9.15,20.0,15.0,40.0,1391294595728ab5c6218383ee6d12ee7a38ac45f58488ea6841fcb05bf41fde
887,12/02/2018,Reservation,HM3RQEYPQ4,12/01/2018,3.0,Red Victorian - Bunk #2 in shared Poster Room,,,USD,122.22,,3.78,15.0,15.0,20.0,c4d8f4d257afaa1159cab19efc9d3463debb0934804c8c3f950f9af390579a55
888,12/01/2018,Payout,,,,,Transfer to *****4871,,USD,,333.56,,,,,
889,12/01/2018,Reservation,HM5ZJQNTDK,11/30/2018,3.0,"Red Victorian - Private room w bath, Sunshine",,,USD,57.62,,1.78,4.0,3.0,8.0,08bc671c7d2da079d0968aa4dac031fa80e9307a9089dd724f229f0a950f0fd8
890,12/01/2018,Reservation,HMBYEW4KB3,11/30/2018,3.0,"Red Victorian - Private room w/sink, Golden Gate",,,USD,48.89,,1.51,4.0,3.0,8.0,9fb09a94b0f09d99a504f3e27e0e24f1fc2701d023f667644f79d3655fe55558
891,12/01/2018,Reservation,HMPXYHZYHK,11/30/2018,5.0,"Red Victorian - Private suite w/bath, Gigi's",,,USD,79.93,,2.47,4.0,3.0,8.0,c526c29d6ea53c7815b406ba1ab2dc3ad7601a077b3923796786eed057463f22
892,12/01/2018,Reservation,HMH8FBXNM5,11/30/2018,4.0,"Red Victorian - Private room w/sink, Tea Garden",,,USD,61.69,,1.91,4.0,3.0,8.0,73400e18be886fece2ad3a2b8eb7ce40d07a220347d57757a66a8dc3efc5ee8e
893,12/01/2018,Reservation,HMRPRKB2ZH,11/30/2018,4.0,"Red Victorian - Private room, Earth Charter",,,USD,24.51,,0.76,2.1,1.05,2.1,15b59dfe9da6031cd12ea2b1b09237fccdf9b6009784f5777c389cb6483c2c1d
894,12/01/2018,Payout,,,,,Transfer to *****7750,,USD,,129.57,,,,,
895,12/01/2018,Reservation,HMPFJRFCF9,11/30/2018,6.0,"Red Victorian - Private suite w bath, Flower Child",,,USD,34.83,,1.08,2.1,1.05,2.1,c155d97e657f5022912191c0e9fcdab0f7f7f18aab956fd87fcf531df2070369
896,12/01/2018,Reservation,HMSAX459SQ,11/30/2018,3.0,"Red Victorian - Private room, Skylight",,,USD,17.86,,0.55,2.1,,3.15,df72f1dcdbe551fd46f1ffdbfcff1a4d31ca7fd942eb80bc4b58382fb53453ac
897,12/01/2018,Payout,,,,,Transfer to *****6485,,USD,,2558.48,,,,,
898,12/01/2018,Reservation,HMPFJRFCF9,11/30/2018,6.0,"Red Victorian - Private suite w bath, Flower Child",,,USD,462.78,,14.31,27.9,13.95,27.9,c155d97e657f5022912191c0e9fcdab0f7f7f18aab956fd87fcf531df2070369
899,12/01/2018,Reservation,HMSAX459SQ,11/30/2018,3.0,"Red Victorian - Private room, Skylight",,,USD,237.25,,7.34,27.9,,41.85,df72f1dcdbe551fd46f1ffdbfcff1a4d31ca7fd942eb80bc4b58382fb53453ac
900,12/01/2018,Reservation,HM5ZJQNTDK,11/30/2018,3.0,"Red Victorian - Private room w bath, Sunshine",,,USD,230.47,,7.13,16.0,12.0,32.0,08bc671c7d2da079d0968aa4dac031fa80e9307a9089dd724f229f0a950f0fd8
901,12/01/2018,Reservation,HMBYEW4KB3,11/30/2018,3.0,"Red Victorian - Private room w/sink, Golden Gate",,,USD,195.55,,6.05,16.0,12.0,32.0,9fb09a94b0f09d99a504f3e27e0e24f1fc2701d023f667644f79d3655fe55558
902,12/01/2018,Reservation,HMRHB5PACZ,11/30/2018,2.0,Red Victorian - Bunk #1 in shared Poster Room,,,USD,76.63,,1.72,0.0,,14.5,4d630d0722d21434112f1647ccc3d21b98eea39352e2dd80b73212330a450b39
903,12/01/2018,Reservation,HMCRM4XS3T,11/30/2018,2.0,Red Victorian - Bunk #1 in shared Poster Room,,,USD,97.0,,3.0,15.0,15.0,20.0,55dcd3501e897a56cbf5fd450ce8a277aba89ba7be61cf74950faa8a4e46f53e
904,12/01/2018,Reservation,HMTWHPKZ39,11/30/2018,5.0,"Red Victorian - Private room w loftbed, Butterfly",,,USD,366.66,,11.34,35.0,20.0,20.0,903eca07de1dca323a1608b6aa1dc65324346500557582fd21773881fef7a017
905,12/01/2018,Reservation,HMPXYHZYHK,11/30/2018,5.0,"Red Victorian - Private suite w/bath, Gigi's",,,USD,319.71,,9.89,16.0,12.0,32.0,c526c29d6ea53c7815b406ba1ab2dc3ad7601a077b3923796786eed057463f22
906,12/01/2018,Reservation,HMH8FBXNM5,11/30/2018,4.0,"Red Victorian - Private room w/sink, Tea Garden",,,USD,246.77,,7.63,16.0,12.0,32.0,73400e18be886fece2ad3a2b8eb7ce40d07a220347d57757a66a8dc3efc5ee8e
907,12/01/2018,Reservation,HMRPRKB2ZH,11/30/2018,4.0,"Red Victorian - Private room, Earth Charter",,,USD,325.66,,10.07,27.9,13.95,27.9,15b59dfe9da6031cd12ea2b1b09237fccdf9b6009784f5777c389cb6483c2c1d
